"id","parent_id/id","code_prefix_start","code_prefix_end","name","cuenta_sat","cuenta_tipo"
"cod_sat_932","cod_sat_123",605.13,605.13,"Aguinaldo",605.13,"Deudora"
"cod_sat_933","cod_sat_123",605.14,605.14,"Indemnizaciones",605.14,"Deudora"
"cod_sat_934","cod_sat_123",605.15,605.15,"Destajo",605.15,"Deudora"
"cod_sat_935","cod_sat_123",605.16,605.16,"Despensa",605.16,"Deudora"
"cod_sat_936","cod_sat_123",605.17,605.17,"Transporte",605.17,"Deudora"
"cod_sat_937","cod_sat_123",605.18,605.18,"Servicio médico",605.18,"Deudora"
"cod_sat_938","cod_sat_123",605.19,605.19,"Ayuda en gastos funerarios",605.19,"Deudora"
"cod_sat_939","cod_sat_123",605.20,605.20,"Fondo de ahorro",605.20,"Deudora"
"cod_sat_940","cod_sat_123",605.21,605.21,"Cuotas sindicales",605.21,"Deudora"
"cod_sat_941","cod_sat_123",605.22,605.22,"PTU",605.22,"Deudora"
"cod_sat_942","cod_sat_123",605.23,605.23,"Estímulo al personal",605.23,"Deudora"
"cod_sat_943","cod_sat_123",605.24,605.24,"Previsión social",605.24,"Deudora"
"cod_sat_944","cod_sat_123",605.25,605.25,"Aportaciones para el plan de jubilación",605.25,"Deudora"
"cod_sat_945","cod_sat_123",605.26,605.26,"Otras prestaciones al personal",605.26,"Deudora"
"cod_sat_946","cod_sat_123",605.27,605.27,"Asimilados a salarios",605.27,"Deudora"
"cod_sat_947","cod_sat_123",605.28,605.28,"Cuotas al IMSS",605.28,"Deudora"
"cod_sat_948","cod_sat_123",605.29,605.29,"Aportaciones al infonavit",605.29,"Deudora"
"cod_sat_949","cod_sat_123",605.30,605.30,"Aportaciones al SAR",605.30,"Deudora"
"cod_sat_950","cod_sat_123",605.31,605.31,"Otros costos de mano de obra directa",605.31,"Deudora"
"cod_sat_951","cod_sat_124",606.01,606.01,"Facilidades administrativas fiscales",606.01,"Deudora"
"cod_sat_952","cod_sat_125",607.01,607.01,"Participación de los trabajadores en las utilidades",607.01,"Deudora"
"cod_sat_953","cod_sat_126",608.01,608.01,"Participación en resultados de subsidiarias",608.01,"Deudora"
"cod_sat_954","cod_sat_127",609.01,609.01,"Participación en resultados de asociadas",609.01,"Deudora"
"cod_sat_955","cod_sat_128",610.01,610.01,"Participación de los trabajadores en las utilidades diferida",610.01,"Deudora"
"cod_sat_956","cod_sat_129",611.01,611.01,"Impuesto Sobre la renta",611.01,"Deudora"
"cod_sat_957","cod_sat_129",611.02,611.02,"Impuesto Sobre la renta por remanente distribuible",611.02,"Deudora"
"cod_sat_958","cod_sat_130",612.01,612.01,"Gastos no deducibles para CUFIN",612.01,"Deudora"
"cod_sat_959","cod_sat_131",613.01,613.01,"Depreciación de edificios",613.01,"Deudora"
"cod_sat_960","cod_sat_131",613.02,613.02,"Depreciación de maquinaria y equipo",613.02,"Deudora"
"cod_sat_961","cod_sat_131",613.03,613.03,"Depreciación de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques",613.03,"Deudora"
"cod_sat_962","cod_sat_131",613.04,613.04,"Depreciación de mobiliario y equipo de oficina",613.04,"Deudora"
"cod_sat_963","cod_sat_131",613.05,613.05,"Depreciación de equipo de cómputo",613.05,"Deudora"
"cod_sat_964","cod_sat_131",613.06,613.06,"Depreciación de equipo de comunicación",613.06,"Deudora"
"cod_sat_965","cod_sat_131",613.07,613.07,"Depreciación de activos biológicos, vegetales y semovientes",613.07,"Deudora"
"cod_sat_966","cod_sat_131",613.08,613.08,"Depreciación de otros activos fijos",613.08,"Deudora"
"cod_sat_967","cod_sat_131",613.09,613.09,"Depreciación de ferrocarriles",613.09,"Deudora"
"cod_sat_968","cod_sat_131",613.10,613.10,"Depreciación de embarcaciones",613.10,"Deudora"
"cod_sat_969","cod_sat_131",613.11,613.11,"Depreciación de aviones",613.11,"Deudora"
"cod_sat_970","cod_sat_131",613.12,613.12,"Depreciación de troqueles, moldes, matrices y herramental",613.12,"Deudora"
"cod_sat_971","cod_sat_131",613.13,613.13,"Depreciación de equipo de comunicaciones telefónicas",613.13,"Deudora"
"cod_sat_972","cod_sat_131",613.14,613.14,"Depreciación de equipo de comunicación satelital",613.14,"Deudora"
"cod_sat_973","cod_sat_131",613.15,613.15,"Depreciación de equipo de adaptaciones para personas con capacidades diferentes",613.15,"Deudora"
"cod_sat_974","cod_sat_131",613.16,613.16,"Depreciación de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente",613.16,"Deudora"
"cod_sat_975","cod_sat_131",613.17,613.17,"Depreciación de adaptaciones y mejoras",613.17,"Deudora"
"cod_sat_976","cod_sat_131",613.18,613.18,"Depreciación de otra maquinaria y equipo",613.18,"Deudora"
"cod_sat_977","cod_sat_132",614.01,614.01,"Amortización de gastos diferidos",614.01,"Deudora"
"cod_sat_978","cod_sat_132",614.02,614.02,"Amortización de gastos pre operativos",614.02,"Deudora"
"cod_sat_979","cod_sat_132",614.03,614.03,"Amortización de regalías, asistencia técnica y otros gastos diferidos",614.03,"Deudora"
"cod_sat_980","cod_sat_132",614.04,614.04,"Amortización de activos intangibles",614.04,"Deudora"
"cod_sat_981","cod_sat_132",614.05,614.05,"Amortización de gastos de organización",614.05,"Deudora"
"cod_sat_982","cod_sat_132",614.06,614.06,"Amortización de investigación y desarrollo de mercado",614.06,"Deudora"
"cod_sat_983","cod_sat_132",614.07,614.07,"Amortización de marcas y patentes",614.07,"Deudora"
"cod_sat_984","cod_sat_132",614.08,614.08,"Amortización de crédito mercantil",614.08,"Deudora"
"cod_sat_985","cod_sat_132",614.09,614.09,"Amortización de gastos de instalación",614.09,"Deudora"
"cod_sat_986","cod_sat_132",614.10,614.10,"Amortización de otros activos diferidos",614.10,"Deudora"
"cod_sat_987","cod_sat_134",701.01,701.01,"Pérdida cambiaria",701.01,"Deudora"
"cod_sat_988","cod_sat_134",701.02,701.02,"Pérdida cambiaria nacional parte relacionada",701.02,"Deudora"
"cod_sat_989","cod_sat_134",701.03,701.03,"Pérdida cambiaria extranjero parte relacionada",701.03,"Deudora"
"cod_sat_990","cod_sat_134",701.04,701.04,"Intereses a cargo bancario nacional",701.04,"Deudora"
"cod_sat_991","cod_sat_134",701.05,701.05,"Intereses a cargo bancario extranjero",701.05,"Deudora"
"cod_sat_992","cod_sat_134",701.06,701.06,"Intereses a cargo de personas físicas nacional",701.06,"Deudora"
"cod_sat_993","cod_sat_134",701.07,701.07,"Intereses a cargo de personas físicas extranjero",701.07,"Deudora"
"cod_sat_994","cod_sat_134",701.08,701.08,"Intereses a cargo de personas morales nacional",701.08,"Deudora"
"cod_sat_995","cod_sat_134",701.09,701.09,"Intereses a cargo de personas morales extranjero",701.09,"Deudora"
"cod_sat_996","cod_sat_134",701.10,701.10,"Comisiones bancarias",701.10,"Deudora"
"cod_sat_997","cod_sat_134",701.11,701.11,"Otros gastos financieros",701.11,"Deudora"
"cod_sat_998","cod_sat_135",702.01,702.01,"Utilidad cambiaria",702.01,"Deudora"
"cod_sat_999","cod_sat_135",702.02,702.02,"Utilidad cambiaria nacional parte relacionada",702.02,"Deudora"
"cod_sat_1000","cod_sat_135",702.03,702.03,"Utilidad cambiaria extranjero parte relacionada",702.03,"Deudora"
"cod_sat_1001","cod_sat_135",702.04,702.04,"Intereses a favor bancarios nacional",702.04,"Deudora"
"cod_sat_1002","cod_sat_135",702.05,702.05,"Intereses a favor bancarios extranjero",702.05,"Deudora"
"cod_sat_1003","cod_sat_135",702.06,702.06,"Intereses a favor de personas físicas nacional",702.06,"Deudora"
"cod_sat_1004","cod_sat_135",702.07,702.07,"Intereses a favor de personas físicas extranjero",702.07,"Deudora"
"cod_sat_1005","cod_sat_135",702.08,702.08,"Intereses a favor de personas morales nacional",702.08,"Deudora"
"cod_sat_1006","cod_sat_135",702.09,702.09,"Intereses a favor de personas morales extranjero",702.09,"Deudora"
"cod_sat_1007","cod_sat_135",702.10,702.10,"Otros productos financieros",702.10,"Deudora"
"cod_sat_1008","cod_sat_136",703.01,703.01,"Pérdida en venta y/o baja de terrenos",703.01,"Deudora"
"cod_sat_1009","cod_sat_136",703.02,703.02,"Pérdida en venta y/o baja de edificios",703.02,"Deudora"
"cod_sat_1010","cod_sat_136",703.03,703.03,"Pérdida en venta y/o baja de maquinaria y equipo",703.03,"Deudora"
"cod_sat_1011","cod_sat_136",703.04,703.04,"Pérdida en venta y/o baja de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques",703.04,"Deudora"
"cod_sat_1012","cod_sat_136",703.05,703.05,"Pérdida en venta y/o baja de mobiliario y equipo de oficina",703.05,"Deudora"
"cod_sat_1013","cod_sat_136",703.06,703.06,"Pérdida en venta y/o baja de equipo de cómputo",703.06,"Deudora"
"cod_sat_1014","cod_sat_136",703.07,703.07,"Pérdida en venta y/o baja de equipo de comunicación",703.07,"Deudora"
"cod_sat_1015","cod_sat_136",703.08,703.08,"Pérdida en venta y/o baja de activos biológicos, vegetales y semovientes",703.08,"Deudora"
"cod_sat_1016","cod_sat_136",703.09,703.09,"Pérdida en venta y/o baja de otros activos fijos",703.09,"Deudora"
"cod_sat_1017","cod_sat_136",703.10,703.10,"Pérdida en venta y/o baja de ferrocarriles",703.10,"Deudora"
"cod_sat_1018","cod_sat_136",703.11,703.11,"Pérdida en venta y/o baja de embarcaciones",703.11,"Deudora"
"cod_sat_1019","cod_sat_136",703.12,703.12,"Pérdida en venta y/o baja de aviones",703.12,"Deudora"
"cod_sat_1020","cod_sat_136",703.13,703.13,"Pérdida en venta y/o baja de troqueles, moldes, matrices y herramental",703.13,"Deudora"
"cod_sat_1021","cod_sat_136",703.14,703.14,"Pérdida en venta y/o baja de equipo de comunicaciones telefónicas",703.14,"Deudora"
"cod_sat_1022","cod_sat_136",703.15,703.15,"Pérdida en venta y/o baja de equipo de comunicación satelital",703.15,"Deudora"
"cod_sat_1023","cod_sat_136",703.16,703.16,"Pérdida en venta y/o baja de equipo de adaptaciones para personas con capacidades diferentes",703.16,"Deudora"
"cod_sat_1024","cod_sat_136",703.17,703.17,"Pérdida en venta y/o baja de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente",703.17,"Deudora"
"cod_sat_1025","cod_sat_136",703.18,703.18,"Pérdida en venta y/o baja de otra maquinaria y equipo",703.18,"Deudora"
"cod_sat_1026","cod_sat_136",703.19,703.19,"Pérdida por enajenación de acciones",703.19,"Deudora"
"cod_sat_1027","cod_sat_136",703.20,703.20,"Pérdida por enajenación de partes sociales",703.20,"Deudora"
"cod_sat_1028","cod_sat_136",703.21,703.21,"Otros gastos",703.21,"Deudora"
"cod_sat_1029","cod_sat_137",704.01,704.01,"Ganancia en venta y/o baja de terrenos",704.01,"Deudora"
"cod_sat_1030","cod_sat_137",704.02,704.02,"Ganancia en venta y/o baja de edificios",704.02,"Deudora"
"cod_sat_1031","cod_sat_137",704.03,704.03,"Ganancia en venta y/o baja de maquinaria y equipo",704.03,"Deudora"
"cod_sat_1032","cod_sat_137",704.04,704.04,"Ganancia en venta y/o baja de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques",704.04,"Deudora"
"cod_sat_1033","cod_sat_137",704.05,704.05,"Ganancia en venta y/o baja de mobiliario y equipo de oficina",704.05,"Deudora"
"cod_sat_1034","cod_sat_137",704.06,704.06,"Ganancia en venta y/o baja de equipo de cómputo",704.06,"Deudora"
"cod_sat_1035","cod_sat_137",704.07,704.07,"Ganancia en venta y/o baja de equipo de comunicación",704.07,"Deudora"
"cod_sat_1036","cod_sat_137",704.08,704.08,"Ganancia en venta y/o baja de activos biológicos, vegetales y semovientes",704.08,"Deudora"
"cod_sat_1037","cod_sat_137",704.09,704.09,"Ganancia en venta y/o baja de otros activos fijos",704.09,"Deudora"
"cod_sat_1038","cod_sat_137",704.10,704.10,"Ganancia en venta y/o baja de ferrocarriles",704.10,"Deudora"
"cod_sat_1039","cod_sat_137",704.11,704.11,"Ganancia en venta y/o baja de embarcaciones",704.11,"Deudora"
"cod_sat_1040","cod_sat_137",704.12,704.12,"Ganancia en venta y/o baja de aviones",704.12,"Deudora"
"cod_sat_1041","cod_sat_137",704.13,704.13,"Ganancia en venta y/o baja de troqueles, moldes, matrices y herramental",704.13,"Deudora"
"cod_sat_1042","cod_sat_137",704.14,704.14,"Ganancia en venta y/o baja de equipo de comunicaciones telefónicas",704.14,"Deudora"
"cod_sat_1043","cod_sat_137",704.15,704.15,"Ganancia en venta y/o baja de equipo de comunicación satelital",704.15,"Deudora"
"cod_sat_1044","cod_sat_137",704.16,704.16,"Ganancia en venta y/o baja de equipo de adaptaciones para personas con capacidades diferentes",704.16,"Deudora"
"cod_sat_1045","cod_sat_137",704.17,704.17,"Ganancia en venta de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente",704.17,"Deudora"
"cod_sat_1046","cod_sat_137",704.18,704.18,"Ganancia en venta y/o baja de otra maquinaria y equipo",704.18,"Deudora"
"cod_sat_1047","cod_sat_137",704.19,704.19,"Ganancia por enajenación de acciones",704.19,"Deudora"
"cod_sat_1048","cod_sat_137",704.20,704.20,"Ganancia por enajenación de partes sociales",704.20,"Deudora"
"cod_sat_1049","cod_sat_137",704.21,704.21,"Ingresos por estímulos fiscales",704.21,"Deudora"
